Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value
CHEMBL3660731,,None,433.49,0,3.27,Cc1ncc(C#Cc2ccc3c(=O)c(-c4ccc(NS(C)(=O)=O)cc4)coc3c2)n1C,IC50,'>',130000,nM,
CHEMBL396778,SAFINAMIDE,4,302.35,0,2.37,C[C@H](NCc1ccc(OCc2cccc(F)c2)cc1)C(N)=O,IC50,'>',100000,nM,
CHEMBL3735436,,None,275.31,0,4.25,Cc1ccc2oc(=O)c(-c3c[nH]c4ccccc34)cc2c1,IC50,'=',43930,nM,4.36
CHEMBL3651111,,None,292.3,0,3.75,FC(F)(F)c1ccc(CN[C@H]2CC2c2ccccc2)nc1,IC50,'=',5500,nM,5.26
CHEMBL3667548,,None,483.24,0,3.82,O=C(NCc1ccc(-c2ccn(COP(=O)(O)O)c(=O)c2)cc1)c1c(Cl)cccc1Cl,IC50,'>',129510,nM,
CHEMBL3629474,,None,486.5,1,6.02,COc1ccc(/C=C/c2cc(OC)cc(OC)c2/C=C/C(=O)c2cc3cc(F)ccc3oc2=O)cc1,IC50,'=',44270,nM,4.35
CHEMBL3629475,,None,502.95,2,6.54,COc1ccc(/C=C/c2cc(OC)cc(OC)c2/C=C/C(=O)c2cc3ccc(Cl)cc3oc2=O)cc1,IC50,'>',60000,nM,
CHEMBL972,SELEGILINE,4,187.29,0,2.18,C#CCN(C)[C@H](C)Cc1ccccc1,IC50,'>',60000,nM,
CHEMBL3629466,,None,468.51,1,5.89,COc1ccc(/C=C/c2cc(OC)cc(OC)c2/C=C/C(=O)c2cc3ccccc3oc2=O)cc1,IC50,'=',41700,nM,4.38
CHEMBL3402053,,None,1477.69,None,None,C[C@H](NC(=O)[C@@H](NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCCCNC1CC1c1ccccc1)NC(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](C)N)[C@H](C)O)[C@H](C)O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CO)C(=O)N[C@H](C(=O)NCC(=O)NCC(=O)O)[C@H](C)O,IC50,'>',100000,nM,
CHEMBL4089483,,None,381.44,0,3.44,C#CCn1c(-c2ccc(C(=O)N/N=C/c3cccn3C)cc2)nc2ccccc21,IC50,'>=',100000,nM,
CHEMBL4068302,,None,379.42,0,3.5,C#CCn1c(-c2ccc(C(=O)N/N=C/c3cccnc3)cc2)nc2ccccc21,IC50,'=',9586,nM,5.02
CHEMBL4527319,,None,455.58,0,4.1,Cc1c(C)c2ccc(OCC3CCCN(Cc4ccc(S(C)(=O)=O)cc4)C3)cc2oc1=O,IC50,'=',210,nM,6.68
CHEMBL4569054,,None,363.46,0,4.45,Cc1c(C)c2ccc(OC3CCN(Cc4ccccc4)CC3)cc2oc1=O,IC50,'=',3590,nM,5.45
CHEMBL4540147,,None,282.39,0,2.3,C#CCN(C)CCc1nnn(C(C)c2ccccc2)c1C,IC50,'=',47000,nM,4.33
CHEMBL140,,None,368.39,0,3.37,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,IC50,'=',5020,nM,5.3
CHEMBL158946,,None,364.24,0,3.37,C/N=C1/CCc2c1n(C)c1ccc(OC(=O)N(C)C)c(Br)c21,IC50,'=',540,nM,6.27
CHEMBL3133246,,None,437.62,1,6.69,COc1cc(/C=C/c2ccc(OCCCCCCN3CCCCC3C)cc2)cc(OC)c1,IC50,'=',24270,nM,4.62
CHEMBL3133243,,None,439.64,1,6.94,CCCN(CCC)CCCCCCOc1ccc(/C=C/c2cc(OC)cc(OC)c2)cc1,IC50,'=',89430,nM,4.05
CHEMBL3133313,,None,503.68,2,7.34,CCN(CCCCCCOc1ccc(/C=C/c2cc(OC)cc(OC)c2)cc1)Cc1ccc(OC)cc1,IC50,'>',100000,nM,
CHEMBL1909048,,None,313.83,0,4.43,O=C(c1ccccc1Cl)N1CCC(Cc2ccccc2)CC1,IC50,,,,
CHEMBL3134339,,None,380.88,0,4.27,COc1cccc(S(=O)(=O)Nc2nc(-c3ccc(Cl)cc3)cs2)c1,IC50,'=',33000,nM,4.48
CHEMBL3134338,,None,364.88,0,4.57,Cc1cccc(S(=O)(=O)Nc2nc(-c3ccc(Cl)cc3)cs2)c1,IC50,'=',38300,nM,4.42
CHEMBL45,MELATONIN,4,232.28,0,1.86,COc1ccc2[nH]cc(CCNC(C)=O)c2c1,IC50,,,,
CHEMBL865,VALDECOXIB,4,314.37,0,2.96,Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1,IC50,,,,
CHEMBL3545252,DOCETAXEL,4,861.94,2,3.26,CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@H]21)C3(C)C.O.O.O,IC50,,,,
CHEMBL558,MEXILETINE,4,179.26,0,2.03,Cc1cccc(C)c1OCC(C)N,IC50,,,,
CHEMBL13341,NIMETAZEPAM,-1,295.3,0,2.41,CN1C(=O)CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc21,IC50,,,,
CHEMBL139,DICLOFENAC,4,296.15,0,4.36,O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,IC50,,,,
CHEMBL2409541,,None,232.31,0,2.68,C/C(=N\Nc1nc(C)cs1)c1ccccn1,IC50,,,,
CHEMBL1651055,,None,261.28,0,3.45,COc1cc2c3c(nccc3c1)-c1ccccc1C2=O,IC50,'=',0.83,nM,9.08
CHEMBL8706,CLORGILINE,-1,272.18,0,3.33,C#CCN(C)CCCOc1ccc(Cl)cc1Cl,IC50,'=',30.2,nM,7.52
CHEMBL2058427,,None,347.22,0,2.66,C/N=C1\N(C)C(=O)/C(=C\c2c[nH]c3ccc(Br)cc23)N1C,IC50,'=',85,nM,7.07
CHEMBL2058409,,None,319.16,0,2.27,CN1C(=N)NC(=O)/C1=C\c1c[nH]c2c(Br)cccc12,IC50,'=',6107,nM,5.21
CHEMBL3605360,,None,730.48,1,6.59,C[n+]1ccc2c(c1)c1ccccc1n2CCCCCCCCn1c2ccccc2c2c[n+](C)ccc21.[I-].[I-],IC50,'=',250,nM,6.6
CHEMBL3605363,,None,772.56,2,7.95,CC[n+]1ccc2c(c1)c1ccccc1n2CCCCCCCCCn1c2ccccc2c2c[n+](CC)ccc21.[I-].[I-],IC50,'=',7300,nM,5.14
CHEMBL661,ALPRAZOLAM,4,308.77,0,3.58,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,IC50,,,,
CHEMBL108660,,None,266.3,0,3.68,Cc1cc(=O)oc2cc(OCc3ccccc3)ccc12,IC50,'=',2620,nM,5.58
CHEMBL1927672,,None,296.4,0,1.11,CC(C)CCSc1nc2c(c(=O)n(C)c(=O)n2C)n1C,IC50,'=',15200,nM,4.82
CHEMBL4460034,,None,335.77,0,2.7,NS(=O)(=O)c1cccc(-c2nnc(-c3ccc(Cl)cc3)o2)c1,IC50,'>',100000,nM,
CHEMBL1130,DOXIFLURIDINE,3,246.19,0,-1.69,C[C@H]1O[C@@H](n2cc(F)c(=O)[nH]c2=O)[C@H](O)[C@@H]1O,IC50,,,,
CHEMBL4575225,,None,243.32,0,3.18,C#CCN1CCC(/C=C\c2ccc(F)cc2)CC1,IC50,'=',726.1,nM,6.14
CHEMBL4072417,,None,408.55,0,3.73,O=C1CCc2ccc(OCCCCCCN3CCN(c4ccccn4)CC3)cc2N1,IC50,'=',5600,nM,5.25
CHEMBL472080,,None,271.32,0,2.86,O=C(NC1CCCCC1)c1cc2ccccc2oc1=O,IC50,,,,
CHEMBL472081,,None,231.25,0,1.93,CC(C)NC(=O)c1cc2ccccc2oc1=O,IC50,,,,
CHEMBL3771008,,None,312.76,0,3.41,O=C1COc2ccccc2C2CC(c3ccccc3Cl)=NN12,IC50,'=',55680,nM,4.25
CHEMBL8706,CLORGILINE,-1,272.18,0,3.33,C#CCN(C)CCCOc1ccc(Cl)cc1Cl,IC50,'=',4.6,nM,8.34
CHEMBL3651140,,None,307.44,0,4.44,CC1(C)CCc2cc(CN[C@H]3CC3c3ccccc3)ccc2O1,IC50,'=',7400,nM,5.13
CHEMBL1712955,,None,283.75,0,2.08,,,,,,
CHEMBL3652411,,None,286.34,0,3.79,Cc1nccn1-c1ccc2nc(-c3ccccc3)ncc2c1,IC50,'=',10000,nM,5
CHEMBL2151679,,None,336.39,0,4.38,C/C(=N/Nc1nc(-c2ccc(F)cc2F)cs1)c1nccs1,IC50,'=',5460,nM,5.26
CHEMBL2151681,,None,330.36,0,4.32,C/C(=N/Nc1nc(-c2ccc(F)cc2F)cs1)c1ccccn1,IC50,'=',3040,nM,5.52
CHEMBL92401,IPRONIAZID,4,179.22,0,0.72,CC(C)NNC(=O)c1ccncc1,IC50,'=',6550,nM,5.18
CHEMBL1938478,,None,201.31,0,2.88,C1=CCN(CCCc2ccccc2)CC1,IC50,'=',86100,nM,4.07
CHEMBL1938482,,None,201.31,0,2.88,CC1=CCN(CCc2ccccc2)CC1,IC50,'=',623400,nM,
CHEMBL303594,,None,314.77,0,3.74,CC(=O)N1N=C(c2ccc(O)cc2)CC1c1cccc(Cl)c1,IC50,'=',10,nM,8
CHEMBL1945160,,None,277.28,0,3.24,N#Cc1cccc(COc2ccc3occc(=O)c3c2)c1,IC50,'=',255,nM,6.59
CHEMBL3736060,,None,351.45,0,4.49,Cc1ccc2oc(=O)c(-c3cccc(OCCCCN(C)C)c3)cc2c1,IC50,'=',26730,nM,4.57
CHEMBL3416429,,None,288.78,0,2.75,Cl.N[C@@H]1C[C@H]1c1cccc(NC(=O)c2ccccc2)c1,IC50,'=',1540,nM,5.81
CHEMBL1219,RABEPRAZOLE,4,359.45,0,2.99,COCCCOc1ccnc(C[S+]([O-])c2nc3ccccc3[nH]2)c1C,IC50,,,,
CHEMBL37858,SARAFLOXACIN,-1,385.37,0,2.38,O=C(O)c1cn(-c2ccc(F)cc2)c2cc(N3CCNCC3)c(F)cc2c1=O,IC50,,,,
CHEMBL41,FLUOXETINE,4,309.33,0,4.44,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,IC50,,,,
CHEMBL101,PHENYLBUTAZONE,4,308.38,0,3.79,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,IC50,,,,
CHEMBL29,BENZYLPENICILLIN,4,334.4,0,0.86,CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O,IC50,,,,
CHEMBL887,RASAGILINE,4,171.24,0,1.9,C#CCN[C@@H]1CCc2ccccc21,IC50,'=',2130,nM,5.67
CHEMBL1388,MONOBENZONE,4,200.24,0,2.97,Oc1ccc(OCc2ccccc2)cc1,IC50,,,,
CHEMBL4084849,,None,408.46,0,4.11,C#CCn1c(-c2ccc(C(=O)N/N=C/c3cccc(OC)c3)cc2)nc2ccccc21,IC50,'>=',100000,nM,
CHEMBL4065952,,None,438.49,0,4.12,C#CCn1c(-c2ccc(C(=O)N/N=C/c3cccc(OC)c3OC)cc2)nc2ccccc21,IC50,'=',53513,nM,4.27
CHEMBL564,PROMAZINE,4,284.43,0,4.24,CN(C)CCCN1c2ccccc2Sc2ccccc21,IC50,,,,
CHEMBL600325,PROSCILLARIDIN,4,530.66,1,3.01,C[C@@H]1O[C@@H](O[C@@H]2C=C3CC[C@@H]4[C@H](CC[C@]5(C)[C@@H](c6ccc(=O)oc6)CC[C@]45O)[C@@]3(C)CC2)[C@H](O)[C@H](O)[C@H]1O,IC50,,,,
CHEMBL2107797,NORGESTREL,4,312.45,0,3.88,C#CC1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC,IC50,,,,
CHEMBL429023,ROTENONE,None,394.42,0,3.7,C=C(C)[C@H]1Cc2c(ccc3c2O[C@@H]2COc4cc(OC)c(OC)cc4[C@@H]2C3=O)O1,IC50,,,,
CHEMBL61,PODOFILOX,4,414.41,0,2.41,COc1cc([C@@H]2c3cc4c(cc3[C@H](O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1OC,IC50,,,,
CHEMBL4522235,,None,399.92,0,4.24,Cc1c(C)c2ccc(OCCCN3CCc4ccccc4C3)cc2oc1=O.Cl,IC50,'=',2680,nM,5.57
CHEMBL4441456,,None,287.36,0,2.88,Cc1c(C)c2ccc(OC3CCN(C)CC3)cc2oc1=O,IC50,'=',11700,nM,4.93
CHEMBL4571763,,None,377.48,0,4.7,Cc1c(C)c2ccc(OCC3CCCN(Cc4ccccc4)C3)cc2oc1=O,IC50,'=',2300,nM,5.64
CHEMBL4592550,,None,254.34,0,1.47,C#CCN(C)Cc1ccc(Cc2cn(C)nn2)cc1,IC50,'=',500,nM,6.3
CHEMBL1388493,,None,316.36,0,1.25,O=C(NCCCN1CCOCC1)c1cc2ccccc2oc1=O,IC50,'=',42320,nM,4.37
CHEMBL1080448,,None,285.37,0,2.98,Cc1ccc(C2CC(c3ccco3)=NN2C(N)=S)cc1,IC50,'=',65840,nM,4.18
CHEMBL1566,ACARBOSE,4,645.61,3,-8.56,C[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](O)O[C@@H]3CO)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C=C(CO)[C@@H](O)[C@H](O)[C@H]1O,IC50,,,,
CHEMBL44814,CARBON TETRACHLORIDE,-1,153.82,0,2.55,ClC(Cl)(Cl)Cl,IC50,,,,
CHEMBL3950869,,None,348.36,0,1.78,CN(Cc1ccc(F)cc1)S(=O)(=O)c1ccc2c(c1)C(=O)C(=O)N2,IC50,'=',8260,nM,5.08
CHEMBL3916392,,None,386.4,0,1.81,C#CCN1C(=O)C(=O)c2cc(S(=O)(=O)N(C)Cc3cccc(F)c3)ccc21,IC50,'=',10670,nM,4.97
CHEMBL462549,,None,379.51,1,5,,,,,,
CHEMBL3938837,,None,308.25,0,3.95,O=C1OCc2cc(OCc3ccc(C(F)(F)F)cc3)ccc21,IC50,'=',9240,nM,5.03
CHEMBL3939253,,None,276.72,0,3.83,CC(=O)c1ccc(OCc2ccc(Cl)cc2)cc1O,IC50,'=',25340,nM,4.6
CHEMBL8706,CLORGILINE,-1,272.18,0,3.33,C#CCN(C)CCCOc1ccc(Cl)cc1Cl,IC50,'=',16,nM,7.8
CHEMBL559381,,None,244.74,0,2.42,C=C(CN(N)C(C)C)c1ccc(F)cc1.Cl,IC50,,,,
CHEMBL1009,LEVODOPA,4,197.19,0,0.05,N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O,IC50,,,,
CHEMBL561,LOMEFLOXACIN,4,351.35,0,1.8,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c21,IC50,,,,
CHEMBL187178,,None,256.26,0,2.96,COc1cc(OC)c2c(=O)c3ccccc3oc2c1,IC50,'=',20200,nM,4.7
CHEMBL186863,,None,242.23,0,2.66,COc1ccc2c(=O)c3ccccc3oc2c1O,IC50,'=',18000,nM,4.75
CHEMBL186416,,None,286.28,0,2.97,COc1cc(OC)c2c(=O)c3cccc(OC)c3oc2c1,IC50,'=',58000,nM,4.24
CHEMBL311469,2-ACETYLAMINOFLUORENE,None,223.27,0,3.22,CC(=O)Nc1ccc2c(c1)Cc1ccccc1-2,IC50,'=',59,nM,7.23
CHEMBL1761762,,None,291.31,0,3.95,COc1ccc2cc(-c3c[nH]c4ccccc34)c(=O)oc2c1,IC50,'=',9670,nM,5.01
CHEMBL972,SELEGILINE,4,187.29,0,2.18,C#CCN(C)[C@H](C)Cc1ccccc1,IC50,'=',67250,nM,4.17
CHEMBL838,BENAZEPRIL,4,424.5,0,2.57,CCOC(=O)[C@H](CCc1ccccc1)N[C@H]1CCc2ccccc2N(CC(=O)O)C1=O,IC50,,,,
CHEMBL481658,DECURSIN,None,328.36,0,3.38,CC(C)=CC(=O)O[C@H]1Cc2cc3ccc(=O)oc3cc2OC1(C)C,IC50,'=',1760,nM,5.75
CHEMBL3818689,,None,408.54,0,4.14,COc1ccc(/C=C/C(=O)NCCC2CCN(Cc3ccccc3)CC2)cc1OC,IC50,'>',100000,nM,
CHEMBL3917990,,None,416.52,0,4.99,COc1ccc(/C=C/C(=O)Nc2ccc(CN(C)Cc3ccccc3)cc2)cc1OC,IC50,,,,
CHEMBL86304,MOCLOBEMIDE,4,268.74,0,1.4,O=C(NCCN1CCOCC1)c1ccc(Cl)cc1,IC50,'=',361000,nM,
CHEMBL125520,,None,356.3,0,4.38,COc1ccc2c(c1)C(=O)c1cc(-c3cccc(C(F)(F)F)c3)nnc1-2,IC50,'=',38,nM,7.42
CHEMBL1927667,,None,330.41,0,1.31,Cn1c(=O)c2c(nc(SCCc3ccccc3)n2C)n(C)c1=O,IC50,'=',18700,nM,4.73
CHEMBL4066437,,None,443.34,0,3.75,O=c1ccc2ccc(OCCN3CCN(Cc4ccc(Br)cc4)CC3)cc2o1,IC50,'>',10000,nM,
CHEMBL4091054,,None,287.36,0,2.97,Cc1cc(=O)oc2cc(OCCN3CCCCC3)ccc12,IC50,,,,
CHEMBL4060398,,None,325.75,0,4.21,Cc1c(C#N)c(=O)oc2cc(OCc3ccc(Cl)cc3)ccc12,IC50,'=',1130,nM,5.95
CHEMBL4097867,,None,345.19,0,4.44,Cc1cc(=O)oc2cc(OCc3ccc(Br)cc3)ccc12,IC50,'=',50,nM,7.3
CHEMBL972,SELEGILINE,4,187.29,0,2.18,C#CCN(C)[C@H](C)Cc1ccccc1,IC50,'=',67250,nM,4.17
CHEMBL498683,,None,310.43,0,4.66,CC1CCCC/C1=N/Nc1nc(-c2ccc(C#N)cc2)cs1,IC50,'=',31030,nM,4.51
CHEMBL497676,,None,321.4,1,5.07,C[C@@H]1CCCC/C1=N/Nc1nc(-c2ccc(F)cc2F)cs1,IC50,'=',6830,nM,5.17
CHEMBL4434955,,None,458.03,0,3.42,Cc1ccc(-c2cc(S(=O)(=O)c3ccc(CN)s3)ccc2S(C)(=O)=O)cc1.Cl,IC50,'=',33000,nM,4.48
CHEMBL3926080,,None,230.35,0,2.4,NC1CCC(N[C@H]2C[C@@H]2c2ccccc2)CC1,IC50,'>',100000,nM,
CHEMBL3134372,,None,365.87,0,3.97,Cc1cccc(S(=O)(=O)Nc2nnc(-c3ccc(Cl)cc3)s2)c1,IC50,'>',500000,nM,
CHEMBL1830808,,None,234.21,0,1.68,CCOC(=O)c1cc2cccc(O)c2oc1=O,IC50,'=',40550,nM,4.39
CHEMBL591523,,None,267.08,0,2.76,CC(=O)c1cc2cc(Br)ccc2oc1=O,IC50,'=',51630,nM,4.29
CHEMBL4741070,,None,396.44,0,3.29,COc1cc(/C=C/C(=O)N2CCc3ccccc3C2)ccc1OC(=O)N(C)OC,IC50,'=',22200,nM,4.65
CHEMBL4745075,,None,504.59,2,6.63,COc1cc(/C=C/C(=O)N2CCc3ccccc3C2)ccc1OC(=O)N(c1ccccc1)c1ccccc1,IC50,'=',16900,nM,4.77
CHEMBL4759959,,None,380.44,0,3.35,COc1cc(/C=C/C(=O)N2CCc3ccccc3C2)ccc1OC(=O)N(C)C,IC50,'=',35700,nM,4.45
CHEMBL4747710,,None,346.43,0,3.17,CCN(C)C(=O)Oc1ccc(/C=C/C(=O)N2CCCCC2)cc1OC,IC50,'=',29600,nM,4.53
CHEMBL255231,LADOSTIGIL,2,272.35,0,2.35,C#CCN[C@@H]1CCc2ccc(OC(=O)N(C)CC)cc21,IC50,'>',100000,nM,
CHEMBL3133245,,None,423.6,1,6.3,COc1cc(/C=C/c2ccc(OCCCCCCN3CCCCC3)cc2)cc(OC)c1,IC50,'=',29830,nM,4.53
CHEMBL3133306,,None,431.58,1,6.17,COc1cc(/C=C/c2ccc(OCCCCN(C)Cc3ccccc3)cc2)cc(OC)c1,IC50,'>',100000,nM,
CHEMBL3133250,,None,417.55,1,5.78,COc1cc(/C=C/c2ccc(OCCCN(C)Cc3ccccc3)cc2)cc(OC)c1,IC50,'>',100000,nM,
CHEMBL3133249,,None,403.52,1,5.39,COc1cc(/C=C/c2ccc(OCCN(C)Cc3ccccc3)cc2)cc(OC)c1,IC50,'>',100000,nM,
CHEMBL2312981,,None,370.8,0,1.48,Cn1c(=O)c2c(cc(-n3cc(-c4ccc(Cl)cc4)nn3)n2C)n(C)c1=O,IC50,'=',726.3,nM,6.14
CHEMBL4294783,,None,464.56,0,4.23,COc1cc2oc(C(=O)NCCCC3CCN(Cc4ccccc4)CC3)cc(=O)c2cc1OC,IC50,'>',100000,nM,
CHEMBL4446092,,None,256.31,0,2.21,CC(C)c1noc(-c2ccc(C3=NCCN3)cc2)n1,IC50,'=',22500,nM,4.65
CHEMBL4563131,,None,444.96,1,5.42,C#CCNC1CCc2c(OCCc3cc(NC(=O)c4ccccc4)ccc3Cl)cccc21,IC50,,,,
CHEMBL1945159,,None,266.3,0,3.68,Cc1ccc(COc2ccc3occc(=O)c3c2)cc1,IC50,'=',3490,nM,5.46
CHEMBL1123,DICYCLOMINE,4,309.49,0,4.4,CCN(CC)CCOC(=O)C1(C2CCCCC2)CCCCC1,IC50,,,,
CHEMBL643,PROMETHAZINE,4,284.43,0,4.24,CC(CN1c2ccccc2Sc2ccccc21)N(C)C,IC50,,,,
CHEMBL728,PROCHLORPERAZINE,4,373.95,0,4.58,CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,IC50,,,,
CHEMBL1071,OXAPROZIN,4,293.32,0,4.03,O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,IC50,,,,
CHEMBL187043,,None,260.2,0,1.77,O=c1c2c(O)cc(O)cc2oc2ccc(O)c(O)c12,IC50,'=',24000,nM,4.62
CHEMBL30008,FLUNARIZINE,4,404.5,1,5.39,Fc1ccc(C(c2ccc(F)cc2)N2CCN(C/C=C/c3ccccc3)CC2)cc1,IC50,,,,
CHEMBL131,PREDNISOLONE,4,360.45,0,1.56,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,IC50,,,,
CHEMBL86,METOCLOPRAMIDE,4,299.8,0,2,CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,IC50,,,,
CHEMBL2409543,,None,232.31,0,2.68,C/C(=N\Nc1nc(C)cs1)c1cccnc1,IC50,'=',6910,nM,5.16
CHEMBL1650,CORTISONE ACETATE,4,402.49,0,2.56,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3C(=O)C[C@@]21C,IC50,,,,
CHEMBL1909063,LEAD(IV) ACETATE,None,443.38,None,None,,IC50,,,,
CHEMBL3121864,,None,356.42,0,4.65,COC(=O)c1cc2cc(OC/C=C(\C)CCC=C(C)C)ccc2oc1=O,IC50,'>',10000,nM,
CHEMBL3121862,,None,343.77,0,3.98,CC(=O)Nc1cc2ccc(OCc3cccc(Cl)c3)cc2oc1=O,IC50,'=',62.7,nM,7.2
CHEMBL3121795,,None,358.78,0,3.85,COC(=O)c1cc2ccc(OCCc3ccc(Cl)cc3)cc2oc1=O,IC50,'=',74.8,nM,7.13
CHEMBL3127966,,None,461.65,1,5.08,Cn1c(CN2CCOCC2)cc2cc(OCCCC3CCN(Cc4ccccc4)CC3)ccc21,IC50,'=',4400,nM,5.36
CHEMBL1945152,,None,286.71,0,4.03,O=c1ccoc2ccc(OCc3cccc(Cl)c3)cc12,IC50,'=',424,nM,6.37
CHEMBL1945273,,None,345.19,0,4.18,O=c1ccoc2ccc(OCCc3ccc(Br)cc3)cc12,IC50,'=',480,nM,6.32
CHEMBL1927683,,None,327.39,0,0.65,CN(CCc1ccccc1)c1nc2c(c(=O)n(C)c(=O)n2C)n1C,IC50,'=',107000,nM,
CHEMBL1927684,,None,355.44,0,1.43,CN(CCCCc1ccccc1)c1nc2c(c(=O)n(C)c(=O)n2C)n1C,IC50,'=',37700,nM,4.42
CHEMBL1460,DIDANOSINE,4,236.23,0,-0.21,O=c1[nH]cnc2c1ncn2[C@H]1CC[C@@H](CO)O1,IC50,,,,
CHEMBL679,EPINEPHRINE,4,183.21,0,0.35,CNC[C@H](O)c1ccc(O)c(O)c1,IC50,,,,
CHEMBL3651114,,None,254.33,0,2.74,COc1ccc(CN[C@H]2CC2c2ccccc2)cn1,IC50,'=',1600,nM,5.8
CHEMBL1586,BECLOMETHASONE,2,408.92,0,2.17,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,IC50,,,,
CHEMBL3651124,,None,267.33,0,3.06,c1ccc(C2C[C@@H]2NCc2ccc3c(c2)OCO3)cc1,IC50,'=',1800,nM,5.75
CHEMBL156861,,None,350.22,0,3.02,C/N=C1/CCc2c1n(C)c1ccc(OC(=O)NC)c(Br)c21,IC50,'=',650,nM,6.19
CHEMBL457535,,None,315.44,0,4.8,COc1ccc(-c2csc(N/N=C3/CCCCC3C)n2)cc1,IC50,'=',2760,nM,5.56
CHEMBL3091481,,None,537.67,1,1.74,CCCn1c(=O)c2c(nc3n2CCCN3CC(=O)N2CCN(Cc3ccc(OC)cc3)CC2)n(CCC)c1=O,IC50,,,,
CHEMBL3093218,,None,493.61,0,1.74,CCCn1c(=O)c2c(nc3n2CCCN3CC(=O)N2CCN(c3ccccc3)CC2)n(CCC)c1=O,IC50,,,,
CHEMBL3093225,,None,397.48,0,1.86,CCn1c(=O)c2c(nc3n2CCCN3CCc2ccccc2OC)n(CC)c1=O,IC50,'>',10000,nM,
CHEMBL3093224,,None,369.43,0,1.95,CCn1c(=O)c2c(nc3n2CCCN3c2cccc(OC)c2)n(CC)c1=O,IC50,'>',10000,nM,
CHEMBL3093320,,None,369.45,0,1.04,C#CCn1c(=O)c2c(nc3n2CCCN3CCc2cccs2)n(C)c1=O,IC50,,,,
CHEMBL3093330,,None,365.39,0,1.08,C#CCn1c(=O)c2c(nc3n2CCCN3c2cccc(OC)c2)n(C)c1=O,IC50,,,,
CHEMBL26138,,None,330.78,0,1.79,,,,,,
CHEMBL498847,SECNIDAZOLE,4,185.18,0,0.48,Cc1ncc([N+](=O)[O-])n1CC(C)O,IC50,,,,
CHEMBL2420789,,None,246.69,0,4.14,Cc1ccc(/C=C/C(=O)c2cccc(Cl)c2)o1,IC50,'=',59500,nM,4.22
CHEMBL3093240,,None,437.5,0,-0.01,Cn1c(=O)c2c(nc3n2CCCN3CC(=O)N2CCN(c3ccccc3)CC2)n(C)c1=O,IC50,'>',10000,nM,
CHEMBL19019,NALTREXONE,4,341.41,0,1.53,O=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,IC50,,,,
CHEMBL129,ZIDOVUDINE,4,267.24,0,-0.2,Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O,IC50,,,,
CHEMBL119385,NEFLAMAPIMOD,2,436.27,1,5.49,O=c1ncn2nc(Sc3ccc(F)cc3F)ccc2c1-c1c(Cl)cccc1Cl,IC50,,,,
CHEMBL637,VENLAFAXINE,4,277.41,0,3.04,COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1,IC50,,,,
